ID,Updated,Confirmed,Confirmed_Change,Deaths,Deaths_Change,Recovered,Recovered_Change,Latitude,Longitude,ISO2,ISO3,Country_Region,load_time
42153775,2020-07-05 00:00:00.0000000,196335,239,9012,2,181651,349,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
42449851,2020-07-06 00:00:00.0000000,196554,219,9016,4,182189,538,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
42763064,2020-07-07 00:00:00.0000000,196944,390,9024,8,182667,478,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
43400444,2020-07-08 00:00:00.0000000,197341,397,9036,12,183094,427,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
43537956,2020-07-09 00:00:00.0000000,197783,442,9048,12,183549,455,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
44122288,2020-07-10 00:00:00.0000000,198178,395,9054,6,183990,441,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
44316050,2020-07-11 00:00:00.0000000,198556,378,9060,6,184347,357,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
44665890,2020-07-12 00:00:00.0000000,198804,248,9063,3,184347,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
44990661,2020-07-13 00:00:00.0000000,198963,159,9064,1,184622,275,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
45325820,2020-07-14 00:00:00.0000000,199375,412,9068,4,185528,906,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
45685603,2020-07-15 00:00:00.0000000,199726,351,9071,3,185528,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
45954502,2020-07-16 00:00:00.0000000,200260,534,9078,7,185528,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
46277277,2020-07-17 00:00:00.0000000,200843,583,9082,4,185528,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
46635359,2020-07-18 00:00:00.0000000,201372,529,9083,1,187157,1629,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
46947602,2020-07-19 00:00:00.0000000,201574,202,9084,1,187424,267,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
47263002,2020-07-20 00:00:00.0000000,201823,249,9086,2,187757,333,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
47627026,2020-07-21 00:00:00.0000000,202345,522,9090,4,187757,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
48097376,2020-07-22 00:00:00.0000000,202799,454,9095,5,188546,789,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
48273645,2020-07-23 00:00:00.0000000,203368,569,9101,6,188942,396,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
48774239,2020-07-24 00:00:00.0000000,204183,815,9111,10,189405,463,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
49129307,2020-07-25 00:00:00.0000000,204964,781,9118,7,189739,334,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
49228832,2020-07-26 00:00:00.0000000,205269,305,9118,0,189984,245,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
49533551,2020-07-27 00:00:00.0000000,205609,340,9118,0,190350,366,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
49853953,2020-07-28 00:00:00.0000000,206242,633,9122,4,190796,446,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
50183812,2020-07-29 00:00:00.0000000,206926,684,9126,4,191325,529,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
50439002,2020-07-30 00:00:00.0000000,207828,902,9134,8,191781,456,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
50787896,2020-07-31 00:00:00.0000000,208698,870,9141,7,191781,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
51123238,2020-08-01 00:00:00.0000000,209653,955,9148,7,191781,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
51431949,2020-08-02 00:00:00.0000000,209893,240,9148,0,191781,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
51800109,2020-08-03 00:00:00.0000000,210402,509,9148,0,191781,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
52085476,2020-08-04 00:00:00.0000000,211281,879,9156,8,193999,2218,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
52432875,2020-08-05 00:00:00.0000000,212022,741,9168,12,193999,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
52737181,2020-08-06 00:00:00.0000000,213067,1045,9175,7,193999,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
53120714,2020-08-07 00:00:00.0000000,214214,1147,9183,8,193999,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
53362345,2020-08-08 00:00:00.0000000,215336,1122,9195,12,193999,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
53699725,2020-08-09 00:00:00.0000000,215891,555,9196,1,193999,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
54234294,2020-08-10 00:00:00.0000000,216327,436,9197,1,197383,3384,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
54351763,2020-08-11 00:00:00.0000000,217293,966,9201,4,198067,684,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
54664598,2020-08-12 00:00:00.0000000,218519,1226,9207,6,198067,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
55008577,2020-08-13 00:00:00.0000000,219964,1445,9211,4,199477,1410,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
55323231,2020-08-14 00:00:00.0000000,221413,1449,9225,14,200164,687,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
55720398,2020-08-15 00:00:00.0000000,222828,1415,9231,6,200753,589,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
55964509,2020-08-16 00:00:00.0000000,223453,625,9231,0,201255,502,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
56355314,2020-08-17 00:00:00.0000000,224014,561,9232,1,201255,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
56634396,2020-08-18 00:00:00.0000000,225404,1390,9236,4,202939,1684,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
56941888,2020-08-19 00:00:00.0000000,226914,1510,9243,7,203843,904,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
56941891,2020-08-20 00:00:00.0000000,228621,1707,9253,10,203843,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
57848591,2020-08-21 00:00:00.0000000,230048,1427,9260,7,205751,1908,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
57940323,2020-08-22 00:00:00.0000000,232082,2034,9267,7,205751,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
58294564,2020-08-23 00:00:00.0000000,232864,782,9269,2,207130,1379,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
58560345,2020-08-24 00:00:00.0000000,233575,711,9272,3,207130,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
58860027,2020-08-25 00:00:00.0000000,234853,1278,9277,5,209287,2157,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
59208958,2020-08-26 00:00:00.0000000,236429,1576,9280,3,210597,1310,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
59389030,2020-08-27 00:00:00.0000000,237936,1507,9285,5,211856,1259,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
59696685,2020-08-28 00:00:00.0000000,239507,1571,9288,3,213222,1366,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
60244038,2020-08-29 00:00:00.0000000,240986,1479,9289,1,213222,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
60401654,2020-08-30 00:00:00.0000000,241771,785,9295,6,214894,1672,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
60707379,2020-08-31 00:00:00.0000000,242381,610,9298,3,216234,1340,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
61036735,2020-09-01 00:00:00.0000000,243599,1218,9302,4,216234,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
61347222,2020-09-02 00:00:00.0000000,244855,1256,9313,11,219107,2873,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
61637066,2020-09-03 00:00:00.0000000,246166,1311,9321,8,220487,1380,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
61936790,2020-09-04 00:00:00.0000000,247619,1453,9322,1,221846,1359,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
62000141,2020-09-05 00:00:00.0000000,248997,1378,9324,2,222899,1053,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
62382348,2020-09-06 00:00:00.0000000,249985,988,9325,1,222899,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
62791590,2020-09-07 00:00:00.0000000,250799,814,9325,0,222899,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
63123486,2020-09-08 00:00:00.0000000,252298,1499,9329,4,222899,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
63474205,2020-09-09 00:00:00.0000000,253474,1176,9338,9,222899,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
63809274,2020-09-10 00:00:00.0000000,255366,1892,9341,3,222899,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
64137948,2020-09-11 00:00:00.0000000,256850,1484,9342,1,222899,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
64467791,2020-09-12 00:00:00.0000000,258480,1630,9347,5,222899,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
64873616,2020-09-13 00:00:00.0000000,259428,948,9349,2,222899,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
65309315,2020-09-14 00:00:00.0000000,260355,927,9350,1,233305,10406,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
65775989,2020-09-15 00:00:00.0000000,261762,1407,9362,12,231125,-2180,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
65775991,2020-09-16 00:00:00.0000000,263663,1901,9368,6,235998,4873,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
66546247,2020-09-17 00:00:00.0000000,265857,2194,9371,3,237311,1313,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
66546248,2020-09-18 00:00:00.0000000,267773,1916,9378,7,238681,1370,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
67342925,2020-09-19 00:00:00.0000000,270070,2297,9384,6,238681,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
67708159,2020-09-20 00:00:00.0000000,271415,1345,9386,2,238681,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
68197281,2020-09-21 00:00:00.0000000,272337,922,9386,0,242206,3525,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
68424661,2020-09-22 00:00:00.0000000,274158,1821,9396,10,242206,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
68780707,2020-09-23 00:00:00.0000000,275927,1769,9409,13,245351,3145,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
69163024,2020-09-24 00:00:00.0000000,278070,2143,9428,19,246620,1269,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
69564426,2020-09-25 00:00:00.0000000,280223,2153,9443,15,248478,1858,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
69966746,2020-09-26 00:00:00.0000000,282730,2507,9452,9,249733,1255,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
69966747,2020-09-27 00:00:00.0000000,284140,1410,9457,5,250755,1022,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
69966749,2020-09-28 00:00:00.0000000,285332,1192,9460,3,252489,1734,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
71300386,2020-09-29 00:00:00.0000000,287421,2089,9471,11,254225,1736,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
71584383,2020-09-30 00:00:00.0000000,289219,1798,9488,17,256010,1785,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
71978581,2020-10-01 00:00:00.0000000,291722,2503,9500,12,257826,1816,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
72387457,2020-10-02 00:00:00.0000000,294395,2673,9508,8,259494,1668,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
72741323,2020-10-03 00:00:00.0000000,296958,2563,9527,19,259494,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
73265234,2020-10-04 00:00:00.0000000,299237,2279,9529,2,261915,2421,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
73265235,2020-10-05 00:00:00.0000000,300619,1382,9534,5,263702,1787,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
73958750,2020-10-06 00:00:00.0000000,303258,2639,9546,12,263702,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
74367608,2020-10-07 00:00:00.0000000,306086,2828,9562,16,267658,3956,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
74865143,2020-10-08 00:00:00.0000000,310144,4058,9578,16,269618,1960,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
75098983,2020-10-09 00:00:00.0000000,314660,4516,9589,11,271774,2156,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
75595093,2020-10-10 00:00:00.0000000,319381,4721,9604,15,273511,1737,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
75701549,2020-10-11 00:00:00.0000000,322864,3483,9615,11,274787,1276,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
76092597,2020-10-12 00:00:00.0000000,325331,2467,9621,6,286868,12081,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
76422167,2020-10-13 00:00:00.0000000,329453,4122,9634,13,279325,-7543,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
76778447,2020-10-14 00:00:00.0000000,334585,5132,9677,43,281900,2575,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
77080227,2020-10-15 00:00:00.0000000,341223,6638,9710,33,284600,2700,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
77433265,2020-10-16 00:00:00.0000000,348557,7334,9734,24,287583,2983,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
77828232,2020-10-17 00:00:00.0000000,356387,7830,9767,33,289994,2411,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
78168697,2020-10-18 00:00:00.0000000,361974,5587,9777,10,291842,1848,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
78703681,2020-10-19 00:00:00.0000000,366299,4325,9789,12,294797,2955,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
78818706,2020-10-20 00:00:00.0000000,373167,6868,9836,47,298255,3458,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
79141935,2020-10-21 00:00:00.0000000,380762,7595,9875,39,302008,3753,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
79531769,2020-10-22 00:00:00.0000000,392049,11287,9905,30,306051,4043,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
79801720,2020-10-23 00:00:00.0000000,403291,11242,9954,49,310211,4160,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
80207964,2020-10-24 00:00:00.0000000,418005,14714,10003,49,314018,3807,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
80571685,2020-10-25 00:00:00.0000000,429181,11176,10032,29,317045,3027,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
80872391,2020-10-26 00:00:00.0000000,437866,8685,10056,24,321536,4491,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
81145173,2020-10-27 00:00:00.0000000,449275,11409,10098,42,326707,5171,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
81457115,2020-10-28 00:00:00.0000000,464239,14964,10183,85,332768,6061,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
81980751,2020-10-29 00:00:00.0000000,481013,16774,10272,89,339105,6337,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
82113492,2020-10-30 00:00:00.0000000,499694,18681,10349,77,345601,6496,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
82427324,2020-10-31 00:00:00.0000000,518753,19059,10452,103,351127,5526,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
82806670,2020-11-01 00:00:00.0000000,532930,14177,10481,29,355925,4798,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
83069243,2020-11-02 00:00:00.0000000,545027,12097,10530,49,363108,7183,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
83394947,2020-11-03 00:00:00.0000000,560379,15352,10661,131,371432,8324,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
83651689,2020-11-04 00:00:00.0000000,577593,17214,10812,151,371432,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
83967245,2020-11-05 00:00:00.0000000,597583,19990,10930,118,391490,20058,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
84314453,2020-11-06 00:00:00.0000000,619089,21506,11096,166,402466,10976,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
84587553,2020-11-07 00:00:00.0000000,642488,23399,11226,130,411875,9409,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
84885224,2020-11-08 00:00:00.0000000,658505,16017,11289,63,419310,7435,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
84885238,2020-11-09 00:00:00.0000000,671868,13363,11352,63,429547,10237,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
85557424,2020-11-10 00:00:00.0000000,687200,15332,11506,154,441130,11583,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
85845296,2020-11-11 00:00:00.0000000,705687,18487,11767,261,454724,13594,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
86358506,2020-11-12 00:00:00.0000000,727553,21866,11982,215,467720,12996,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
86417262,2020-11-13 00:00:00.0000000,751095,23542,12200,218,481610,13890,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
86798833,2020-11-14 00:00:00.0000000,773556,22461,12378,178,493065,11455,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
87098288,2020-11-15 00:00:00.0000000,790503,16947,12485,107,502278,9213,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
87393924,2020-11-16 00:00:00.0000000,801327,10824,12547,62,515131,12853,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
87683871,2020-11-17 00:00:00.0000000,815746,14419,12814,267,530046,14915,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
87971871,2020-11-18 00:00:00.0000000,833307,17561,13119,305,546372,16326,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
88301266,2020-11-19 00:00:00.0000000,855916,22609,13370,251,562554,16182,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
88516241,2020-11-20 00:00:00.0000000,879564,23648,13630,260,578898,16344,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
88796572,2020-11-21 00:00:00.0000000,902528,22964,13884,254,592925,14027,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
89266479,2020-11-22 00:00:00.0000000,918269,15741,14022,138,603729,10804,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
89365044,2020-11-23 00:00:00.0000000,929133,10864,14112,90,618743,15014,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
89628638,2020-11-24 00:00:00.0000000,942687,13554,14361,249,636552,17809,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
90043271,2020-11-25 00:00:00.0000000,961320,18633,14771,410,656260,19708,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
90170918,2020-11-26 00:00:00.0000000,983588,22268,15160,389,675847,19587,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
90619098,2020-11-27 00:00:00.0000000,1006394,22806,15586,426,695847,20000,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
91015813,2020-11-28 00:00:00.0000000,1028089,21695,15965,379,710757,14910,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
91100777,2020-11-29 00:00:00.0000000,1042700,14611,16123,158,722168,11411,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
91472178,2020-11-30 00:00:00.0000000,1053869,11169,16248,125,738974,16806,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
91773365,2020-12-01 00:00:00.0000000,1067473,13604,16636,388,758627,19653,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
92100129,2020-12-02 00:00:00.0000000,1084743,17270,17123,487,779267,20640,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
92523991,2020-12-03 00:00:00.0000000,1106789,22046,17602,479,779267,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
92936324,2020-12-04 00:00:00.0000000,1130238,23449,18034,432,820361,41094,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
93272434,2020-12-05 00:00:00.0000000,1153556,23318,18517,483,835448,15087,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
93576228,2020-12-06 00:00:00.0000000,1171323,17767,18772,255,846273,10825,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
94173602,2020-12-07 00:00:00.0000000,1183655,12332,18919,147,863203,16930,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
94346520,2020-12-08 00:00:00.0000000,1197709,14054,19342,423,881570,18367,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
94638469,2020-12-09 00:00:00.0000000,1218524,20815,19932,590,901784,20214,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
94926347,2020-12-10 00:00:00.0000000,1242203,23679,20372,440,921843,20059,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
95367351,2020-12-11 00:00:00.0000000,1272078,29875,20970,598,941788,19945,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
95599479,2020-12-12 00:00:00.0000000,1300516,28438,21466,496,957206,15418,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
95944002,2020-12-13 00:00:00.0000000,1320716,20200,21787,321,967777,10571,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
96279847,2020-12-14 00:00:00.0000000,1337078,16362,21975,188,967777,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
96709559,2020-12-15 00:00:00.0000000,1351510,14432,22475,500,984130,16353,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
97000792,2020-12-16 00:00:00.0000000,1379238,27728,23427,952,1024571,40441,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
97302452,2020-12-17 00:00:00.0000000,1406161,26923,24125,698,1047265,22694,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
97625136,2020-12-18 00:00:00.0000000,1439938,33777,24938,813,1047265,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
97999805,2020-12-19 00:00:00.0000000,1471238,31300,25640,702,1085166,37901,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
98334046,2020-12-20 00:00:00.0000000,1494009,22771,26049,409,1085166,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
98737843,2020-12-21 00:00:00.0000000,1510652,16643,26275,226,1115254,30088,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
99085152,2020-12-22 00:00:00.0000000,1530180,19528,27006,731,1115254,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
99435668,2020-12-23 00:00:00.0000000,1554920,24740,27968,962,1159714,44460,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
99823811,2020-12-24 00:00:00.0000000,1587115,32195,28770,802,1183996,24282,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
100162813,2020-12-25 00:00:00.0000000,1612648,25533,29182,412,1205963,21967,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
100608369,2020-12-26 00:00:00.0000000,1627103,14455,29422,240,1223628,17665,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
100974182,2020-12-27 00:00:00.0000000,1640858,13755,29778,356,1236553,12925,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
101310974,2020-12-28 00:00:00.0000000,1651834,10976,30126,348,1255615,19062,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
101761098,2020-12-29 00:00:00.0000000,1664726,12892,30978,852,1277491,21876,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
102166407,2020-12-30 00:00:00.0000000,1687185,22459,32107,1129,1302124,24633,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
102826661,2020-12-31 00:00:00.0000000,1719737,32552,33071,964,1302124,0,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
102946468,2021-01-01 00:00:00.0000000,1742661,22924,33624,553,1350634,48510,51.12181,51.12181,"DE","DEU","Germany",2021-04-01 00:06:15.0000000
